index,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
3885,Honda Amaze,Honda,Amaze,7,100000,Individual,Diesel,Manual,25.8,1498,2,5,550000
1313,Maruti Wagon R,Maruti,Wagon R,11,147626,Individual,Petrol,Manual,18.9,1061,1,5,199000
15384,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,11,50000,Dealer,Petrol,Automatic,10.13,3498,4,5,1751000
2439,Ford Endeavour,Ford,Endeavour,4,40000,Dealer,Diesel,Automatic,10.91,3198,3,7,2850000
11676,Maruti Alto,Maruti,Alto,10,70000,Individual,Petrol,Manual,20.92,998,1,5,150000
12076,Skoda Rapid,Skoda,Rapid,6,54000,Dealer,Diesel,Automatic,21.66,1498,2,5,625000
18201,Mahindra Bolero,Mahindra,Bolero,8,120000,Individual,Diesel,Manual,15.96,2523,1,7,510000
18355,Maruti Wagon R,Maruti,Wagon R,16,96000,Dealer,Petrol,Manual,18.9,998,1,5,185000
19367,Renault KWID,Renault,KWID,2,18000,Dealer,Petrol,Manual,23.01,999,1,5,470000
13305,Ford Ecosport,Ford,Ecosport,6,32000,Dealer,Diesel,Manual,22.77,1498,2,5,575000
9031,Tata Hexa,Tata,Hexa,4,57000,Individual,Diesel,Manual,17.6,2179,3,7,1200000
2553,Hyundai Venue,Hyundai,Venue,1,3200,Dealer,Petrol,Automatic,18.15,998,2,5,1240000
11377,Maruti Swift,Maruti,Swift,6,70000,Individual,Diesel,Manual,25.2,1248,1,5,425000
17591,Maruti Swift,Maruti,Swift,12,108000,Dealer,Diesel,Manual,17.8,1248,1,5,275000
10709,Maruti Wagon R,Maruti,Wagon R,4,35000,Dealer,Petrol,Manual,21.79,998,1,5,350000
15959,Maruti Swift,Maruti,Swift,11,80000,Individual,Diesel,Manual,17.8,1248,1,5,270000
1655,Maruti Wagon R,Maruti,Wagon R,9,120000,Individual,LPG,Manual,26.2,998,1,5,260000
17249,Ford Figo,Ford,Figo,11,35500,Dealer,Petrol,Manual,15.6,1196,1,5,271000
4551,BMW 5,BMW,5,3,43000,Dealer,Diesel,Automatic,18.59,2993,4,5,4650000
12487,Ford Ecosport,Ford,Ecosport,6,50000,Dealer,Diesel,Manual,21.7,1498,2,5,560000
754,Toyota Fortuner,Toyota,Fortuner,6,48000,Dealer,Diesel,Automatic,12.55,2982,3,7,1930000
4283,Maruti Vitara,Maruti,Vitara,1,12000,Dealer,Petrol,Automatic,18.76,1462,2,5,1225000
2250,Skoda Octavia,Skoda,Octavia,7,79000,Dealer,Diesel,Automatic,19.3,1968,3,5,1200000
15617,BMW 5,BMW,5,11,142500,Dealer,Diesel,Automatic,16.73,2495,4,5,1150000
15511,Hyundai i20,Hyundai,i20,2,10000,Individual,Petrol,Automatic,17.4,1197,2,5,780000
17621,Hyundai i20,Hyundai,i20,6,18000,Individual,Diesel,Manual,21.19,1396,2,5,600000
12184,Volkswagen Vento,Volkswagen,Vento,8,72600,Individual,Diesel,Manual,20.54,1598,2,5,305000
16550,Maruti Vitara,Maruti,Vitara,4,45000,Dealer,Diesel,Manual,24.3,1248,2,5,750000
6399,Mahindra Scorpio,Mahindra,Scorpio,4,58446,Dealer,Diesel,Manual,15.4,2179,2,7,900000
13133,Ford Ecosport,Ford,Ecosport,7,68111,Dealer,Diesel,Manual,22.7,1498,2,5,525000
2533,Honda City,Honda,City,18,177000,Dealer,Petrol,Manual,11.7,1343,2,5,100000
9047,Hyundai i20,Hyundai,i20,11,50000,Individual,Petrol,Manual,18.5,1197,2,5,245000
1417,Datsun GO,Datsun,GO,4,24000,Individual,Petrol,Manual,19.44,1198,1,7,425000
3401,Hyundai i10,Hyundai,i10,8,34579,Dealer,Petrol,Manual,20.36,1197,2,5,295000
16168,Hyundai Grand,Hyundai,Grand,3,25000,Individual,Petrol,Automatic,18.9,1197,2,5,480000
5591,Hyundai i20,Hyundai,i20,5,54000,Dealer,Diesel,Manual,22.54,1396,2,5,660000
918,Tata Tigor,Tata,Tigor,4,25000,Individual,Diesel,Manual,24.7,1047,1,5,600000
3233,Honda City,Honda,City,6,35000,Individual,Petrol,Manual,17.4,1497,2,5,750000
6240,Maruti Wagon R,Maruti,Wagon R,12,113343,Dealer,Petrol,Manual,18.9,1061,1,5,178000
7164,Honda City,Honda,City,14,78948,Dealer,Petrol,Manual,17.8,1498,2,5,327000
9042,Maruti Swift Dzire,Maruti,Swift Dzire,10,80000,Individual,Petrol,Manual,17.5,1197,2,5,221000
11520,Hyundai i10,Hyundai,i10,5,48000,Dealer,Petrol,Manual,19.81,1086,1,5,399000
799,Maruti Swift,Maruti,Swift,9,41000,Dealer,Petrol,Manual,18.6,1197,2,5,300000
12219,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7,60004,Dealer,Diesel,Automatic,19.27,2143,3,5,1349000
897,Honda City,Honda,City,10,60000,Dealer,Petrol,Manual,17.0,1497,2,5,350000
18976,Maruti Wagon R,Maruti,Wagon R,4,66807,Dealer,CNG,Manual,26.2,998,1,5,410000
6674,Ford Aspire,Ford,Aspire,5,100000,Individual,Diesel,Manual,25.83,1498,2,5,350000
9914,Ford Ecosport,Ford,Ecosport,3,74455,Dealer,Diesel,Manual,23.0,1498,2,5,790000
18182,Tata Tiago,Tata,Tiago,4,30000,Individual,Petrol,Manual,23.84,1199,2,5,400000
13691,Honda Amaze,Honda,Amaze,2,14000,Dealer,Petrol,Automatic,19.0,1199,2,5,760000
9198,Toyota Fortuner,Toyota,Fortuner,9,60000,Individual,Diesel,Manual,12.55,2982,3,7,1400000
10878,Maruti Alto,Maruti,Alto,9,70000,Individual,Petrol,Manual,19.7,796,1,5,170000
874,Maruti Vitara,Maruti,Vitara,4,36000,Dealer,Diesel,Manual,24.3,1248,2,5,710000
10879,Maruti Swift,Maruti,Swift,4,50000,Individual,Diesel,Manual,28.4,1248,1,5,555000
13871,Honda City,Honda,City,6,69000,Dealer,Diesel,Manual,24.1,1498,2,5,601000
19215,Toyota Innova,Toyota,Innova,13,176905,Dealer,Diesel,Manual,12.99,2494,2,7,510000
11650,Renault Duster,Renault,Duster,7,110000,Individual,Diesel,Manual,19.01,1461,2,5,415000
2900,Hyundai Verna,Hyundai,Verna,7,56200,Dealer,Petrol,Manual,17.1,1591,3,5,691000
4302,Toyota Innova,Toyota,Innova,7,77349,Dealer,Diesel,Manual,12.99,2494,2,7,975000
11138,Maruti Alto,Maruti,Alto,12,35000,Dealer,Petrol,Manual,19.7,796,1,5,225000
7796,Hyundai Verna,Hyundai,Verna,4,39000,Dealer,Petrol,Automatic,17.01,1591,3,5,790000
4217,Hyundai i20,Hyundai,i20,5,65000,Dealer,Diesel,Manual,22.54,1396,2,5,675000
5204,Maruti Ertiga,Maruti,Ertiga,5,27000,Dealer,Petrol,Manual,19.01,1462,2,7,695000
10979,Volkswagen Vento,Volkswagen,Vento,10,160000,Individual,Petrol,Manual,15.8,1598,2,5,225000
15833,Maruti Swift,Maruti,Swift,3,20000,Individual,Petrol,Automatic,22.0,1197,2,5,690000
10871,Hyundai Verna,Hyundai,Verna,9,85000,Dealer,Diesel,Manual,22.32,1582,3,5,450000
5335,Datsun GO,Datsun,GO,4,35000,Individual,Petrol,Manual,19.44,1198,1,7,350000
10861,Toyota Fortuner,Toyota,Fortuner,8,140305,Dealer,Diesel,Manual,11.5,2982,3,7,1375000
12847,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7,66000,Dealer,Diesel,Automatic,19.27,2143,3,5,1365000
11604,Maruti Swift,Maruti,Swift,10,94991,Dealer,Petrol,Manual,18.6,1197,2,5,315000
16376,Maruti Ciaz,Maruti,Ciaz,4,38629,Dealer,Diesel,Manual,28.09,1248,2,5,725000
